"barcode","vendor","title","price"
"4792474","ING Group","Automated Clearing House (ACH)","4528180.99"
"268797","Royal Bank of Scotland","Healthcare Link for Payers","1352142.96"
"4068678","JP Morgan Chase & Co.","Electronic Payables","771808.28"
"129671","JP Morgan Chase & Co.","Commercial Cards","3994548.10"
"1122699","BB&T Corporation","Check Disbursements","1118672.98"
"1984758","PNC Financial Services Group","Self-Serve Inquiry and Resolution Management","2545681.40"
"3887562","HSBC Holdings","Payments Fraud Prevention","3073305.92"
"2945670","ING Group","Order-to-Pay","4092830.80"
"1275903","Wells Fargo","Reference Accounts","2975458.96"
"3830444","JP Morgan Chase & Co.","U.S. Dollar Clearing - Asia Direct","1894778.94"
"2889849","Wells Fargo","Self-Serve Inquiry and Resolution Management","597806.81"
"4224661","Bank of America ","Self-Serve Inquiry and Resolution Management","720515.30"
"3670766","Royal Bank of Scotland","Electronic Payables","1217295.90"
"3564023","Royal Bank of Scotland","Electronic Payables","2717696.34"
"3881835","Fifth Third Bancorp","Automated Clearing House (ACH)","3022076.84"
"4571899","Capital One Financial","Debit Cards","4962627.63"
"637383","PNC Financial Services Group","Reference Accounts","1226430.71"
"4598752","Royal Bank of Scotland","Automated Clearing House (ACH)","889132.08"
"4599689","Wells Fargo","Cross-Currency Payment Services","35484.19"
"4919367","Regions Financial","Debit Cards","263202.05"
"4286981","Bank of New York Mellon","Electronic Payables","3205387.15"
"4914048","SunTrust Bank","Commercial Cards","4619937.39"
"328094","State Street Corp.","Automated Clearing House (ACH)","2655900.14"
"320723","Northern Trust","Cross-Currency Payment Services","375923.18"
"1537121","PNC Financial Services Group","Healthcare Link for Payers","335360.15"
"3127359","Bank of America ","Payments Fraud Prevention","2118006.68"
"471854","HSBC Holdings","Electronic Payables","30350.85"
"2078601","Bank of Montreal","U.S. Dollar Clearing - Asia Direct","4985676.15"
"3435310","Capital One Financial","Cross-Currency Payment Services","3637488.48"
"2050097","Capital One Financial","Cross-Currency Payment Services","2686319.96"
"4009432","Toronto-Dominion Bank","Automated Clearing House (ACH)","518183.99"
"4982281","Bank of New York Mellon","Self-Serve Inquiry and Resolution Management","2151825.15"
"3249515","Citigroup","Commercial Cards","2494796.85"
"2148206","HSBC Holdings","U.S. Dollar Clearing - Asia Direct","3036658.11"
"3565253","Citigroup","Healthcare Link for Payers","491682.93"
"493860","State Street Corp.","Cross-Currency Payment Services","2328391.34"
"2980902","BB&T Corporation","Healthcare Link for Payers","3972341.45"
"3971062","Bank of Montreal","Cross-Currency Payment Services","1547156.91"
"4470172","Northern Trust","Debit Cards","1356562.33"
"2438720","BB&T Corporation","Commercial Cards","4489799.69"
"2194120","Wells Fargo","Order-to-Pay","1779183.49"
"1865728","KeyCorp","Electronic Payables","2681696.34"
"778192","ING Group","Order-to-Pay","3015583.55"
"1071859","SunTrust Bank","Self-Serve Inquiry and Resolution Management","4107260.32"
"2942633","Citigroup","U.S. Dollar Clearing - Asia Direct","2266055.50"
"3365648","Wells Fargo","Electronic Payables","4152420.84"
"3321861","PNC Financial Services Group","Check Disbursements","2386090.58"
"3738369","Fifth Third Bancorp","Self-Serve Inquiry and Resolution Management","2084210.80"
"3784365","Capital One Financial","Automated Clearing House (ACH)","170378.40"
"2700306","Bank of New York Mellon","Healthcare Link for Payers","2332483.82"
"568976","Fifth Third Bancorp","Cross-Currency Payment Services","3497424.26"
"4657628","Regions Financial","Payments Fraud Prevention","3661496.35"
"1165458","JP Morgan Chase & Co.","Payments Fraud Prevention","2547090.95"
"1941575","Toronto-Dominion Bank","Reference Accounts","1459989.06"
"949435","PNC Financial Services Group","U.S. Dollar Clearing - Asia Direct","309578.10"
"3353317","Fifth Third Bancorp","Check Disbursements","3918337.61"
"1630221","Northern Trust","Automated Clearing House (ACH)","2702204.49"
"925314","Northern Trust","Automated Clearing House (ACH)","3493666.60"
"3235313","Capital One Financial","Healthcare Link for Payers","3134860.90"
"4860546","Royal Bank of Scotland","Payments Fraud Prevention","105433.18"
"2102421","Bank of New York Mellon","Electronic Payables","1497860.31"
"4397965","PNC Financial Services Group","Debit Cards","1773390.32"
"2167707","Bank of Montreal","Debit Cards","2948457.63"
"188564","Regions Financial","Automated Clearing House (ACH)","90072.96"
"501285","BB&T Corporation","Electronic Payables","1142095.85"
"2856557","KeyCorp","Electronic Payables","2836721.20"
"480207","JP Morgan Chase & Co.","Healthcare Link for Payers","1475862.22"
"2315867","Wells Fargo","U.S. Dollar Clearing - Asia Direct","2305644.92"
"4768929","Wells Fargo","U.S. Dollar Clearing - Asia Direct","2576831.08"
"2814577","Fifth Third Bancorp","Payments Fraud Prevention","4382178.77"
"1185798","Fifth Third Bancorp","Payments Fraud Prevention","700330.50"
"4135458","HSBC Holdings","Order-to-Pay","435653.45"
"353835","Bank of Montreal","Debit Cards","1436477.84"
"812096","Toronto-Dominion Bank","Self-Serve Inquiry and Resolution Management","3403866.90"
"2646970","Citigroup","Reference Accounts","2454609.39"
"1871545","KeyCorp","Healthcare Link for Payers","2095122.62"
"614312","Northern Trust","Self-Serve Inquiry and Resolution Management","3759747.98"
"4818751","Royal Bank of Scotland","Order-to-Pay","1641966.58"
"1943084","U.S. Bancorp","Reference Accounts","3698806.78"
"2537781","PNC Financial Services Group","Check Disbursements","815515.77"
"356051","Citigroup","Check Disbursements","1525743.73"
"628040","Bank of New York Mellon","Debit Cards","3800275.35"
"1506626","Fifth Third Bancorp","Reference Accounts","2976816.06"
"4352044","State Street Corp.","Check Disbursements","1354772.08"
"1004229","State Street Corp.","Check Disbursements","2188465.99"
"2293556","Royal Bank of Scotland","Payments Fraud Prevention","3133775.84"
"2473179","KeyCorp","Cross-Currency Payment Services","2488435.62"
"24117","State Street Corp.","Cross-Currency Payment Services","2178090.24"
"1345235","ING Group","Self-Serve Inquiry and Resolution Management","3600244.98"
"3909024","Bank of America ","Order-to-Pay","2997315.26"
"4066924","Citigroup","Order-to-Pay","1148133.94"
"4379510","Northern Trust","U.S. Dollar Clearing - Asia Direct","2514502.00"
"3525921","U.S. Bancorp","Commercial Cards","4674091.69"
"4932859","Bank of New York Mellon","Order-to-Pay","4600532.15"
"3430238","HSBC Holdings","Cross-Currency Payment Services","3628467.21"
"1496940","HSBC Holdings","Commercial Cards","2299411.36"
"3808829","JP Morgan Chase & Co.","Payments Fraud Prevention","3820298.69"
"3246879","PNC Financial Services Group","Commercial Cards","1342221.29"
"44274","Toronto-Dominion Bank","Electronic Payables","4296760.99"
"2159420","Wells Fargo","Payments Fraud Prevention","1985349.46"
"694067","Bank of America ","Debit Cards","1405035.42"
"2751275","State Street Corp.","Debit Cards","298497.63"
"3380800","BB&T Corporation","Debit Cards","4143084.52"
"2558676","KeyCorp","Check Disbursements","4853808.79"
"1792727","Regions Financial","Payments Fraud Prevention","2041002.28"
"2648506","BB&T Corporation","Check Disbursements","3109181.43"
"39057","State Street Corp.","Check Disbursements","1160534.79"
"3100828","Royal Bank of Scotland","Reference Accounts","368601.58"
"3045585","KeyCorp","Check Disbursements","3191754.59"
"1725080","Bank of New York Mellon","Cross-Currency Payment Services","514401.54"
"2363490","PNC Financial Services Group","Payments Fraud Prevention","1157004.64"
"2662673","Fifth Third Bancorp","Healthcare Link for Payers","4065833.20"
"2813855","BB&T Corporation","Cross-Currency Payment Services","3518556.32"
"4927205","Capital One Financial","Electronic Payables","3496003.98"
"1085609","Fifth Third Bancorp","Commercial Cards","3635204.60"
"1782789","BB&T Corporation","Payments Fraud Prevention","2237814.61"
"4876947","JP Morgan Chase & Co.","Cross-Currency Payment Services","3528660.33"
"2755216","Fifth Third Bancorp","Electronic Payables","4526806.48"
"3906439","Capital One Financial","Payments Fraud Prevention","630639.56"
"4411076","JP Morgan Chase & Co.","Payments Fraud Prevention","3666533.66"
"4370142","JP Morgan Chase & Co.","Debit Cards","2997685.24"
"1929732","SunTrust Bank","Cross-Currency Payment Services","1797670.21"
"4416750","KeyCorp","Order-to-Pay","1820565.11"
"4797456","Bank of America ","U.S. Dollar Clearing - Asia Direct","343191.42"
"1226286","HSBC Holdings","Electronic Payables","2332406.99"
"1859529","U.S. Bancorp","Check Disbursements","347055.11"
"2767948","Toronto-Dominion Bank","Check Disbursements","2327502.67"
"75526","SunTrust Bank","U.S. Dollar Clearing - Asia Direct","4198840.35"
"4486246","Citigroup","Healthcare Link for Payers","1096043.93"
"4439684","Royal Bank of Scotland","Order-to-Pay","269410.66"
"4043075","JP Morgan Chase & Co.","Commercial Cards","2803694.61"
"934641","BB&T Corporation","Self-Serve Inquiry and Resolution Management","3341445.51"
"3900816","Royal Bank of Scotland","Electronic Payables","1772416.75"
"163236","Royal Bank of Scotland","Cross-Currency Payment Services","3942315.57"
"4301865","Toronto-Dominion Bank","Payments Fraud Prevention","3828452.18"
"1902437","U.S. Bancorp","Payments Fraud Prevention","2347158.13"
"4053894","ING Group","U.S. Dollar Clearing - Asia Direct","249676.45"
"1262315","State Street Corp.","U.S. Dollar Clearing - Asia Direct","1790221.17"
"4772015","Northern Trust","Order-to-Pay","548742.38"
"361602","ING Group","Payments Fraud Prevention","932923.32"
"3869644","PNC Financial Services Group","Automated Clearing House (ACH)","4517922.37"
"4975924","KeyCorp","Self-Serve Inquiry and Resolution Management","674209.55"
"2998967","Capital One Financial","Commercial Cards","2181017.56"
"2678266","KeyCorp","Check Disbursements","4872123.92"
"1059234","State Street Corp.","Electronic Payables","4468877.86"
"2074565","Wells Fargo","Debit Cards","3474589.55"
"2182575","Regions Financial","U.S. Dollar Clearing - Asia Direct","4270774.83"
"2530487","HSBC Holdings","Payments Fraud Prevention","4111463.48"
"873817","PNC Financial Services Group","Payments Fraud Prevention","2249663.77"
"1962393","Bank of Montreal","Electronic Payables","4850957.43"
"4127123","Bank of Montreal","Commercial Cards","1065031.74"
"2150696","Bank of America ","Check Disbursements","686425.67"
"2801356","Toronto-Dominion Bank","Payments Fraud Prevention","2054138.93"
"1894729","Bank of America ","Commercial Cards","4631231.78"
"628542","BB&T Corporation","Self-Serve Inquiry and Resolution Management","1064904.32"
"998620","Toronto-Dominion Bank","Reference Accounts","1137856.24"
"3165498","ING Group","Check Disbursements","4147915.30"
"791799","Fifth Third Bancorp","Healthcare Link for Payers","3709985.89"
"2272366","Fifth Third Bancorp","Check Disbursements","2897412.23"
"682812","PNC Financial Services Group","Cross-Currency Payment Services","4440205.33"
"2746249","Fifth Third Bancorp","U.S. Dollar Clearing - Asia Direct","1661921.20"
"365323","U.S. Bancorp","Healthcare Link for Payers","1865586.28"
"3448961","PNC Financial Services Group","Automated Clearing House (ACH)","1749684.14"
"2617608","ING Group","Commercial Cards","4362750.83"
"3192165","BB&T Corporation","U.S. Dollar Clearing - Asia Direct","623350.10"
"2471260","HSBC Holdings","Cross-Currency Payment Services","4449799.31"
"950011","Citigroup","Electronic Payables","913212.83"
"2234000","State Street Corp.","Electronic Payables","1641332.23"
"1316684","Northern Trust","Order-to-Pay","4417535.14"
"3214277","HSBC Holdings","Check Disbursements","406609.16"
"3076509","SunTrust Bank","Payments Fraud Prevention","4643891.49"
"1847429","Toronto-Dominion Bank","Automated Clearing House (ACH)","330718.98"
"4048730","HSBC Holdings","Healthcare Link for Payers","329174.31"
"4471088","Royal Bank of Scotland","Electronic Payables","4059178.56"
"1523817","State Street Corp.","Cross-Currency Payment Services","859366.63"
"2504474","Fifth Third Bancorp","Reference Accounts","749376.15"
"2091762","JP Morgan Chase & Co.","Automated Clearing House (ACH)","3165683.21"
"2982104","State Street Corp.","Order-to-Pay","486959.65"
"2450889","PNC Financial Services Group","Payments Fraud Prevention","1516482.15"
"3472828","Northern Trust","Debit Cards","3252736.47"
"970457","PNC Financial Services Group","Cross-Currency Payment Services","4249774.06"
"3599325","Regions Financial","U.S. Dollar Clearing - Asia Direct","283720.72"
"4942206","Toronto-Dominion Bank","Order-to-Pay","3556413.91"
"2716232","U.S. Bancorp","Self-Serve Inquiry and Resolution Management","627757.01"
"239917","SunTrust Bank","Check Disbursements","3109084.51"
"359706","Capital One Financial","Electronic Payables","4982165.17"
"3922554","JP Morgan Chase & Co.","U.S. Dollar Clearing - Asia Direct","4971470.03"
"2554602","PNC Financial Services Group","Check Disbursements","4018262.27"
"1058512","Royal Bank of Scotland","Healthcare Link for Payers","4752884.49"
"4100901","Wells Fargo","Self-Serve Inquiry and Resolution Management","1836380.76"
"3387356","Royal Bank of Scotland","Healthcare Link for Payers","1056514.11"
"913847","JP Morgan Chase & Co.","Debit Cards","2004546.92"
"2559808","Bank of Montreal","Check Disbursements","4860567.46"
"3105460","U.S. Bancorp","Check Disbursements","240946.46"
"4772847","U.S. Bancorp","Electronic Payables","831154.74"
"415546","Regions Financial","Self-Serve Inquiry and Resolution Management","759712.28"
"1126687","Toronto-Dominion Bank","Commercial Cards","4288935.04"
"4317074","ING Group","Order-to-Pay","4513128.42"
"3520646","Bank of New York Mellon","Electronic Payables","4353429.16"
"3135784","JP Morgan Chase & Co.","Debit Cards","4807332.62"
"2892620","BB&T Corporation","Cross-Currency Payment Services","4780282.57"
"1898483","SunTrust Bank","Payments Fraud Prevention","314019.47"
"2785420","HSBC Holdings","Cross-Currency Payment Services","1270444.25"
"4601570","Bank of America ","Electronic Payables","1383002.44"
"3984614","BB&T Corporation","Payments Fraud Prevention","3481118.03"
"2381789","Regions Financial","Debit Cards","2023196.97"
"2996694","PNC Financial Services Group","Healthcare Link for Payers","3525810.92"
"184005","PNC Financial Services Group","Healthcare Link for Payers","3860081.41"
"3982787","Bank of America ","Reference Accounts","2852143.21"
"64880","Bank of America ","Commercial Cards","396719.92"
"617662","State Street Corp.","Automated Clearing House (ACH)","3895147.40"
"1991858","Northern Trust","Debit Cards","4604500.70"
"34593","Bank of Montreal","Check Disbursements","1773812.19"
"2535856","PNC Financial Services Group","Payments Fraud Prevention","2591138.13"
"3568279","U.S. Bancorp","Automated Clearing House (ACH)","1410680.38"
"294050","BB&T Corporation","Healthcare Link for Payers","2871393.29"
"4471589","Capital One Financial","Order-to-Pay","1049629.58"
"3524125","ING Group","Payments Fraud Prevention","1696267.17"
"3611375","Regions Financial","Electronic Payables","572161.40"
"1047175","Citigroup","Electronic Payables","4223932.44"
"949289","ING Group","Order-to-Pay","421482.45"
